store,period,forecast_demand,forecast_fulfilled_demand,forecast_shortage,forecast_fulfillment_rate,mode,total_realized_demand,fulfilled_demand,post_shock_shortage,post_shock_fulfillment_rate
MM AN PHU,24,213.0,0.0,213.0,0.0,pre_shock_forecast,,,,
MM AN PHU,25,242.0,0.0,242.0,0.0,pre_shock_forecast,,,,
MM AN PHU,26,288.0,77.0,211.0,0.267361,pre_shock_forecast,,,,
MM AN PHU,27,77.0,0.0,77.0,0.0,pre_shock_forecast,,,,
MM AN PHU,28,141.0,0.0,141.0,0.0,pre_shock_forecast,,,,
MM AN PHU,29,100.0,0.0,100.0,0.0,pre_shock_forecast,,,,
MM AN PHU,30,212.0,0.0,212.0,0.0,pre_shock_forecast,,,,
MM AN PHU,31,138.0,74.0,64.0,0.536232,pre_shock_forecast,,,,
MM AN PHU,32,177.0,0.0,177.0,0.0,pre_shock_forecast,,,,
MM AN PHU,33,141.0,0.0,141.0,0.0,pre_shock_forecast,,,,
MM AN PHU,34,141.0,0.0,141.0,0.0,pre_shock_forecast,,,,
MM AN PHU,35,142.0,0.0,142.0,0.0,pre_shock_forecast,,,,
MM AN PHU,36,114.0,114.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,37,146.0,0.0,146.0,0.0,pre_shock_forecast,,,,
MM AN PHU,38,149.0,0.0,149.0,0.0,pre_shock_forecast,,,,
MM AN PHU,39,206.0,0.0,206.0,0.0,pre_shock_forecast,,,,
MM AN PHU,40,338.0,0.0,338.0,0.0,pre_shock_forecast,,,,
MM AN PHU,41,138.0,138.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,42,56.0,0.0,56.0,0.0,pre_shock_forecast,,,,
MM AN PHU,43,113.0,0.0,113.0,0.0,pre_shock_forecast,,,,
MM AN PHU,44,81.0,0.0,81.0,0.0,pre_shock_forecast,,,,
MM AN PHU,45,89.0,0.0,89.0,0.0,pre_shock_forecast,,,,
MM AN PHU,46,73.0,33.0,40.0,0.452055,pre_shock_forecast,,,,
MM AN PHU,47,123.0,0.0,123.0,0.0,pre_shock_forecast,,,,
MM AN PHU,48,104.0,0.0,104.0,0.0,pre_shock_forecast,,,,
MM AN PHU,49,174.0,0.0,174.0,0.0,pre_shock_forecast,,,,
MM AN PHU,50,140.0,0.0,140.0,0.0,pre_shock_forecast,,,,
MM AN PHU,51,288.0,8.0,280.0,0.027778,pre_shock_forecast,,,,
MM AN PHU,52,144.0,0.0,144.0,0.0,pre_shock_forecast,,,,
MM AN PHU,53,226.0,0.0,226.0,0.0,pre_shock_forecast,,,,
MM AN PHU,54,54.0,0.0,54.0,0.0,pre_shock_forecast,,,,
MM AN PHU,55,255.0,0.0,255.0,0.0,pre_shock_forecast,,,,
MM AN PHU,56,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,57,56.0,0.0,56.0,0.0,pre_shock_forecast,,,,
MM AN PHU,58,139.0,0.0,139.0,0.0,pre_shock_forecast,,,,
MM AN PHU,59,155.0,0.0,155.0,0.0,pre_shock_forecast,,,,
MM AN PHU,60,165.0,0.0,165.0,0.0,pre_shock_forecast,,,,
MM AN PHU,61,62.0,62.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,62,113.0,0.0,113.0,0.0,pre_shock_forecast,,,,
MM AN PHU,63,113.0,0.0,113.0,0.0,pre_shock_forecast,,,,
MM AN PHU,64,326.0,0.0,326.0,0.0,pre_shock_forecast,,,,
MM AN PHU,65,199.0,0.0,199.0,0.0,pre_shock_forecast,,,,
MM AN PHU,66,326.0,0.0,326.0,0.0,pre_shock_forecast,,,,
MM AN PHU,67,223.0,0.0,223.0,0.0,pre_shock_forecast,,,,
MM AN PHU,68,101.0,0.0,101.0,0.0,pre_shock_forecast,,,,
MM AN PHU,69,56.0,0.0,56.0,0.0,pre_shock_forecast,,,,
MM AN PHU,70,166.0,0.0,166.0,0.0,pre_shock_forecast,,,,
MM AN PHU,71,266.0,73.0,193.0,0.274436,pre_shock_forecast,,,,
MM AN PHU,72,169.0,0.0,169.0,0.0,pre_shock_forecast,,,,
MM AN PHU,73,147.0,0.0,147.0,0.0,pre_shock_forecast,,,,
MM AN PHU,74,119.0,0.0,119.0,0.0,pre_shock_forecast,,,,
MM AN PHU,75,52.0,0.0,52.0,0.0,pre_shock_forecast,,,,
MM AN PHU,76,68.0,20.0,48.0,0.294118,pre_shock_forecast,,,,
MM AN PHU,77,77.0,0.0,77.0,0.0,pre_shock_forecast,,,,
MM AN PHU,78,81.0,0.0,81.0,0.0,pre_shock_forecast,,,,
MM AN PHU,79,100.0,0.0,100.0,0.0,pre_shock_forecast,,,,
MM AN PHU,80,125.0,0.0,125.0,0.0,pre_shock_forecast,,,,
MM AN PHU,81,172.0,172.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,82,172.0,0.0,172.0,0.0,pre_shock_forecast,,,,
MM AN PHU,83,131.0,0.0,131.0,0.0,pre_shock_forecast,,,,
MM AN PHU,84,149.0,0.0,149.0,0.0,pre_shock_forecast,,,,
MM AN PHU,85,133.0,0.0,133.0,0.0,pre_shock_forecast,,,,
MM AN PHU,86,92.0,92.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,87,91.0,0.0,91.0,0.0,pre_shock_forecast,,,,
MM AN PHU,88,249.0,0.0,249.0,0.0,pre_shock_forecast,,,,
MM AN PHU,89,68.0,0.0,68.0,0.0,pre_shock_forecast,,,,
MM AN PHU,90,107.0,0.0,107.0,0.0,pre_shock_forecast,,,,
MM AN PHU,91,182.0,182.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,92,109.0,0.0,109.0,0.0,pre_shock_forecast,,,,
MM AN PHU,93,142.0,0.0,142.0,0.0,pre_shock_forecast,,,,
MM AN PHU,94,143.0,0.0,143.0,0.0,pre_shock_forecast,,,,
MM AN PHU,95,196.0,0.0,196.0,0.0,pre_shock_forecast,,,,
MM AN PHU,96,132.0,73.0,59.0,0.55303,pre_shock_forecast,,,,
MM AN PHU,97,181.0,0.0,181.0,0.0,pre_shock_forecast,,,,
MM AN PHU,98,271.0,0.0,271.0,0.0,pre_shock_forecast,,,,
MM AN PHU,99,126.0,0.0,126.0,0.0,pre_shock_forecast,,,,
MM AN PHU,100,240.0,0.0,240.0,0.0,pre_shock_forecast,,,,
MM AN PHU,101,150.0,0.0,150.0,0.0,pre_shock_forecast,,,,
MM AN PHU,102,202.0,0.0,202.0,0.0,pre_shock_forecast,,,,
MM AN PHU,103,92.0,0.0,92.0,0.0,pre_shock_forecast,,,,
MM AN PHU,104,103.0,0.0,103.0,0.0,pre_shock_forecast,,,,
MM AN PHU,105,322.0,0.0,322.0,0.0,pre_shock_forecast,,,,
MM AN PHU,106,243.0,174.0,69.0,0.716049,pre_shock_forecast,,,,
MM AN PHU,107,203.0,0.0,203.0,0.0,pre_shock_forecast,,,,
MM AN PHU,108,241.0,0.0,241.0,0.0,pre_shock_forecast,,,,
MM AN PHU,109,315.0,0.0,315.0,0.0,pre_shock_forecast,,,,
MM AN PHU,110,197.0,0.0,197.0,0.0,pre_shock_forecast,,,,
MM AN PHU,111,98.0,98.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,112,73.0,0.0,73.0,0.0,pre_shock_forecast,,,,
MM AN PHU,113,296.0,0.0,296.0,0.0,pre_shock_forecast,,,,
MM AN PHU,114,596.0,0.0,596.0,0.0,pre_shock_forecast,,,,
MM AN PHU,115,17.0,0.0,17.0,0.0,pre_shock_forecast,,,,
MM AN PHU,116,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,117,1056.0,0.0,1056.0,0.0,pre_shock_forecast,,,,
MM AN PHU,118,444.0,0.0,444.0,0.0,pre_shock_forecast,,,,
MM AN PHU,119,122.0,0.0,122.0,0.0,pre_shock_forecast,,,,
MM AN PHU,120,177.0,0.0,177.0,0.0,pre_shock_forecast,,,,
MM AN PHU,121,183.0,183.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,122,182.0,0.0,182.0,0.0,pre_shock_forecast,,,,
MM AN PHU,123,274.0,0.0,274.0,0.0,pre_shock_forecast,,,,
MM AN PHU,124,278.0,0.0,278.0,0.0,pre_shock_forecast,,,,
MM AN PHU,125,109.0,0.0,109.0,0.0,pre_shock_forecast,,,,
MM AN PHU,126,164.0,91.0,73.0,0.554878,pre_shock_forecast,,,,
MM AN PHU,127,173.0,0.0,173.0,0.0,pre_shock_forecast,,,,
MM AN PHU,128,173.0,0.0,173.0,0.0,pre_shock_forecast,,,,
MM AN PHU,129,121.0,0.0,121.0,0.0,pre_shock_forecast,,,,
MM AN PHU,130,263.0,0.0,263.0,0.0,pre_shock_forecast,,,,
MM AN PHU,131,266.0,12.0,254.0,0.045113,pre_shock_forecast,,,,
MM AN PHU,132,112.0,0.0,112.0,0.0,pre_shock_forecast,,,,
MM AN PHU,133,78.0,0.0,78.0,0.0,pre_shock_forecast,,,,
MM AN PHU,134,115.0,0.0,115.0,0.0,pre_shock_forecast,,,,
MM AN PHU,135,117.0,0.0,117.0,0.0,pre_shock_forecast,,,,
MM AN PHU,136,196.0,108.0,88.0,0.55102,pre_shock_forecast,,,,
MM AN PHU,137,124.0,0.0,124.0,0.0,pre_shock_forecast,,,,
MM AN PHU,138,78.0,0.0,78.0,0.0,pre_shock_forecast,,,,
MM AN PHU,139,102.0,0.0,102.0,0.0,pre_shock_forecast,,,,
MM AN PHU,140,136.0,0.0,136.0,0.0,pre_shock_forecast,,,,
MM AN PHU,141,175.0,25.0,150.0,0.142857,pre_shock_forecast,,,,
MM AN PHU,142,156.0,0.0,156.0,0.0,pre_shock_forecast,,,,
MM AN PHU,143,295.0,0.0,295.0,0.0,pre_shock_forecast,,,,
MM AN PHU,144,352.0,0.0,352.0,0.0,pre_shock_forecast,,,,
MM AN PHU,145,271.0,0.0,271.0,0.0,pre_shock_forecast,,,,
MM AN PHU,146,117.0,59.0,58.0,0.504274,pre_shock_forecast,,,,
MM AN PHU,147,73.0,0.0,73.0,0.0,pre_shock_forecast,,,,
MM AN PHU,148,100.0,0.0,100.0,0.0,pre_shock_forecast,,,,
MM AN PHU,149,124.0,0.0,124.0,0.0,pre_shock_forecast,,,,
MM AN PHU,150,98.0,0.0,98.0,0.0,pre_shock_forecast,,,,
MM AN PHU,151,113.0,113.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,152,142.0,142.0,0.0,1.0,pre_shock_forecast,,,,
MM AN PHU,153,163.0,163.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,1,18.0,18.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,2,22.0,22.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,3,41.0,41.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,4,70.0,70.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,5,41.0,41.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,6,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,7,88.0,45.2,42.8,0.513636,pre_shock_forecast,,,,
MM BIEN HOA,8,36.0,19.0,17.0,0.527778,pre_shock_forecast,,,,
MM BIEN HOA,9,59.0,27.0,32.0,0.457627,pre_shock_forecast,,,,
MM BIEN HOA,10,35.0,2.4,32.6,0.068571,pre_shock_forecast,,,,
MM BIEN HOA,11,21.0,21.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,12,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,13,36.0,36.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,14,192.0,192.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,15,95.0,95.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,16,58.0,58.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,17,63.0,63.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,18,39.0,39.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,19,113.0,110.0,3.0,0.973451,pre_shock_forecast,,,,
MM BIEN HOA,20,29.0,27.0,2.0,0.931034,pre_shock_forecast,,,,
MM BIEN HOA,21,46.0,46.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,22,37.0,37.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,23,47.0,47.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,24,68.0,68.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,25,48.0,48.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,26,21.0,21.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,27,39.0,39.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,28,173.0,173.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,29,46.0,46.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,30,84.0,84.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,31,56.0,56.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,32,58.0,0.0,58.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,33,78.0,0.0,78.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,34,41.0,0.0,41.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,35,45.0,0.0,45.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,36,29.0,29.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,37,22.0,22.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,38,31.0,30.0,1.0,0.967742,pre_shock_forecast,,,,
MM BIEN HOA,39,16.0,9.0,7.0,0.5625,pre_shock_forecast,,,,
MM BIEN HOA,40,36.0,20.0,16.0,0.555556,pre_shock_forecast,,,,
MM BIEN HOA,41,5.0,5.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,42,16.0,16.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,43,62.0,62.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,44,40.0,40.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,45,36.0,36.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,46,24.0,24.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,47,21.0,21.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,48,10.0,10.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,49,22.0,22.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,50,53.0,53.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,51,39.0,39.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,52,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,53,98.0,98.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,54,27.0,27.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,55,65.0,64.0,1.0,0.984615,pre_shock_forecast,,,,
MM BIEN HOA,56,19.0,19.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,57,10.0,10.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,58,42.0,42.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,59,46.0,46.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,60,32.0,32.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,61,11.0,11.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,62,13.0,13.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,63,83.0,83.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,64,28.0,28.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,65,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,66,86.0,86.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,67,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,68,20.0,20.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,69,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,70,41.0,41.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,71,87.0,87.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,72,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,73,44.0,44.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,74,66.0,66.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,75,18.0,18.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,76,39.0,39.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,77,10.0,10.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,78,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,79,26.0,26.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,80,20.0,19.0,1.0,0.95,pre_shock_forecast,,,,
MM BIEN HOA,81,9.0,9.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,82,28.0,28.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,83,12.0,12.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,84,32.0,32.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,85,15.0,15.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,86,27.0,27.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,87,42.0,42.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,88,17.0,17.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,89,23.0,23.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,90,21.0,21.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,91,36.0,36.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,92,15.0,0.0,15.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,93,75.0,0.0,75.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,94,33.0,0.0,33.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,95,76.0,0.0,76.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,96,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,97,16.0,16.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,98,54.0,54.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,99,108.0,108.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,100,68.0,68.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,101,102.0,102.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,102,24.0,24.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,103,38.0,38.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,104,34.0,34.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,105,60.0,60.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,106,47.0,47.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,107,81.0,81.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,108,90.0,90.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,109,29.0,16.0,13.0,0.551724,pre_shock_forecast,,,,
MM BIEN HOA,110,28.0,14.0,14.0,0.5,pre_shock_forecast,,,,
MM BIEN HOA,111,11.0,11.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,112,29.0,0.0,29.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,113,73.0,0.0,73.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,114,90.0,0.0,90.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,115,462.0,0.0,462.0,0.0,pre_shock_forecast,,,,
MM BIEN HOA,116,56.0,56.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,117,22.0,22.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,118,40.0,40.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,119,26.0,26.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,120,195.0,195.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,121,33.0,33.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,122,57.0,57.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,123,15.0,15.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,124,42.0,42.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,125,283.0,283.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,126,37.0,37.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,127,29.0,29.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,128,66.0,66.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,129,70.0,70.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,130,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,131,41.0,41.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,132,23.0,23.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,133,39.0,39.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,134,19.0,19.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,135,38.0,38.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,136,42.0,42.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,137,11.0,11.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,138,22.0,22.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,139,10.0,10.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,140,20.0,20.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,141,131.0,131.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,142,43.0,43.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,143,64.0,64.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,144,48.0,48.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,145,10.0,10.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,146,29.0,29.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,147,18.0,18.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,148,108.0,108.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,149,15.0,15.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,150,25.0,25.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,151,15.0,15.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,152,24.0,24.0,0.0,1.0,pre_shock_forecast,,,,
MM BIEN HOA,153,91.0,91.0,0.0,1.0,pre_shock_forecast,,,,
MM BINH DUONG,1,16.0,16.0,0.0,1.0,pre_shock_forecast,,,,
MM BINH DUONG,2,61.0,61.0,0.0,1.0,pre_shock_forecast,,,,
MM BINH DUONG,3,7.0,7.0,0.0,1.0,pre_shock_forecast,,,,
MM BINH DUONG,4,143.0,143.0,0.0,1.0,pre_shock_forecast,,,,
MM BINH DUONG,5,11.0,11.0,0.0,1.0,pre_shock_forecast,,,,
MM BINH DUONG,6,11.0,11.0,0.0,1.0,pre_shock_forecast,,,,
MM BINH DUONG,7,27.0,24.0,3.0,0.888889,pre_shock_forecast,,,,
MM BINH DUONG,8,17.0,16.0,1.0,0.941176,pre_shock_forecast,,,,
MM BINH DUONG,9,46.0,25.0,21.0,0.543478,pre_shock_forecast,,,,
MM BINH DUONG,10,23.0,16.0,7.0,0.695652,pre_shock_forecast,,,,
MM BINH DUONG,11,19.0,17.0,2.0,0.894737,pre_shock_forecast,,,,
MM BINH DUONG,12,98.0,1.6,96.4,0.016327,pre_shock_forecast,,,,
MM BINH DUONG,13,31.0,0.0,31.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,14,136.0,0.0,136.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,15,19.0,0.0,19.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,16,33.0,15.0,18.0,0.454545,pre_shock_forecast,,,,
MM BINH DUONG,17,38.0,0.0,38.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,18,13.0,0.0,13.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,19,48.0,0.0,48.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,20,40.0,0.0,40.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,21,227.0,203.0,24.0,0.894273,pre_shock_forecast,,,,
MM BINH DUONG,22,131.0,0.0,131.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,23,109.0,0.0,109.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,24,31.0,0.0,31.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,25,47.0,0.0,47.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,26,29.0,7.0,22.0,0.241379,pre_shock_forecast,,,,
MM BINH DUONG,27,10.0,0.0,10.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,28,13.0,0.0,13.0,0.0,pre_shock_forecast,,,,
MM BINH DUONG,29,20.0,0.0,20.0,0.0,pre_shock_forecast,,,,
