iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
76,5307466493165.196,5307466493165.196,4493932149976.395,200483094182.1465,1.0,0.0,destroy_random_route,repair_random,1.0
77,5307466493165.196,5307466493165.196,4493932149976.395,200082127993.78223,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
78,5307798115352.495,5307798115352.495,4493932149976.395,199681963737.79465,1.0,0.0,destroy_worst_delivery,repair_random,1.0
79,5307798115128.696,5307798115128.696,4493932149976.395,199282599810.31906,1.0,0.0,destroy_random_route,repair_greedy,1.0
80,5307798115078.097,5307798115078.097,4493932149976.395,198884034610.69843,1.0,0.0,destroy_random_route,repair_random,1.0
81,5307798115078.097,5307798115078.097,4493932149976.395,198486266541.47702,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
82,5307798114992.696,5307798114992.696,4493932149976.395,198089294008.39407,1.0,0.0,destroy_random_route,repair_random,1.0
83,5307798115072.3955,5307798115072.3955,4493932149976.395,197693115420.3773,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
84,5307798114992.696,5307798114992.696,4493932149976.395,197297729189.53653,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
85,5307798114698.896,5307798114698.896,4493932149976.395,196903133731.15747,1.0,0.0,destroy_random_route,repair_greedy,1.0
86,5307798114698.896,5307798114698.896,4493932149976.395,196509327463.69516,1.0,0.0,destroy_random_period,repair_regret2,1.0
87,5307798114698.896,5307798114698.896,4493932149976.395,196116308808.76776,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
88,5295889139219.896,5295889139219.896,4493932149976.395,195724076191.15024,1.0,0.0,destroy_worst_delivery,repair_random,1.0
89,5295889139214.696,5295889139214.696,4493932149976.395,195332628038.76794,1.0,0.0,destroy_shaw_stores,repair_random,1.0
90,5312459769167.195,5312459769167.195,4493932149976.395,194941962782.6904,1.0,0.0,destroy_worst_delivery,repair_random,1.0
91,5312459769167.195,5312459769167.195,4493932149976.395,194552078857.12503,1.0,0.0,destroy_random_period,repair_greedy,1.0
92,5311399521110.496,5311399521110.496,4493932149976.395,194162974699.41077,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
93,5307466492590.996,5307466492590.996,4493932149976.395,193774648750.01193,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
94,5311399520962.396,5311399520962.396,4493932149976.395,193387099452.5119,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
95,5311399521046.396,5311399521046.396,4493932149976.395,193000325253.60687,1.0,0.0,destroy_shaw_stores,repair_random,1.0
96,5311399521046.396,5311399521046.396,4493932149976.395,192614324603.09967,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
97,5311399521046.396,5311399521046.396,4493932149976.395,192229095953.89346,1.0,0.0,destroy_random_route,repair_greedy,1.0
98,5311399521046.396,5311399521046.396,4493932149976.395,191844637761.9857,1.0,0.0,destroy_random_period,repair_greedy,1.0
99,5318322070722.297,5318322070722.297,4493932149976.395,191460948486.4617,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
100,5318322070722.297,5318322070722.297,4493932149976.395,191078026589.48877,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
101,5318322070722.297,5318322070722.297,4493932149976.395,190695870536.30978,1.0,0.0,destroy_random_period,repair_regret2,1.0
102,5318322070722.297,5318322070722.297,4493932149976.395,190314478795.23715,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
103,5318322070722.297,5318322070722.297,4493932149976.395,189933849837.64667,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
104,5318322070722.297,5318322070722.297,4493932149976.395,189553982137.97137,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
105,5318322070722.297,5318322070722.297,4493932149976.395,189174874173.69543,1.0,0.0,destroy_random_period,repair_random,1.0
106,5318322070722.297,5318322070722.297,4493932149976.395,188796524425.34805,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
107,5327589703057.197,5327589703057.197,4493932149976.395,188418931376.49734,1.0,0.0,destroy_random_route,repair_greedy,1.0
108,5327589703057.197,5327589703057.197,4493932149976.395,188042093513.74435,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
109,5327589703057.197,5327589703057.197,4493932149976.395,187666009326.71686,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
110,5327589703127.298,5327589703127.298,4493932149976.395,187290677308.06342,1.0,0.0,destroy_random_period,repair_random,1.0
111,5327589703127.298,5327589703127.298,4493932149976.395,186916095953.4473,1.0,0.0,destroy_random_period,repair_greedy,1.0
112,5321943437516.298,5321943437516.298,4493932149976.395,186542263761.5404,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
113,5321943437600.298,5321943437600.298,4493932149976.395,186169179234.01733,1.0,0.0,destroy_random_period,repair_random,1.0
114,5321943437600.298,5321943437600.298,4493932149976.395,185796840875.5493,1.0,0.0,destroy_random_period,repair_regret2,1.0
115,5314661124876.298,5314661124876.298,4493932149976.395,185425247193.7982,1.0,0.0,destroy_random_period,repair_regret2,1.0
116,5314661124806.197,5314661124806.197,4493932149976.395,185054396699.41058,1.0,0.0,destroy_random_route,repair_greedy,1.0
117,5314661125090.996,5314661125090.996,4493932149976.395,184684287906.01175,1.0,0.0,destroy_random_route,repair_random,1.0
118,5314661125146.896,5314661125146.896,4493932149976.395,184314919330.19974,1.0,0.0,destroy_shaw_stores,repair_random,1.0
119,5310134693005.993,5310134693005.993,4493932149976.395,183946289491.53934,1.0,0.0,destroy_random_delivery,repair_random,1.0
120,5307798115155.895,5307798115155.895,4493932149976.395,183578396912.55624,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
121,5305835004024.294,5305835004024.294,4493932149976.395,183211240118.73114,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
122,5305835003968.395,5305835003968.395,4493932149976.395,182844817638.49368,1.0,0.0,destroy_random_period,repair_greedy,1.0
123,5305835003558.8955,5305835003558.8955,4493932149976.395,182479128003.2167,1.0,0.0,destroy_random_route,repair_greedy,1.0
124,5305835003558.8955,5305835003558.8955,4493932149976.395,182114169747.21027,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
125,5305835003628.596,5305835003628.596,4493932149976.395,181749941407.71585,1.0,0.0,destroy_shaw_stores,repair_random,1.0
126,5299255299837.596,5299255299837.596,4493932149976.395,181386441524.90042,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
127,5299255299837.596,5299255299837.596,4493932149976.395,181023668641.85062,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
128,5299255299921.596,5299255299921.596,4493932149976.395,180661621304.56693,1.0,0.0,destroy_shaw_stores,repair_random,1.0
129,5299255299921.596,5299255299921.596,4493932149976.395,180300298061.9578,1.0,0.0,destroy_random_period,repair_regret2,1.0
130,5299255300019.497,5299255300019.497,4493932149976.395,179939697465.8339,1.0,0.0,destroy_random_route,repair_random,1.0
131,5299255300099.197,5299255300099.197,4493932149976.395,179579818070.90222,1.0,0.0,destroy_random_period,repair_random,1.0
132,5299255299703.097,5299255299703.097,4493932149976.395,179220658434.7604,1.0,0.0,destroy_random_route,repair_regret2,1.0
133,5301935812713.396,5301935812713.396,4493932149976.395,178862217117.8909,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
134,5301935812713.396,5301935812713.396,4493932149976.395,178504492683.65512,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
135,5295889139067.396,5295889139067.396,4493932149976.395,178147483698.2878,1.0,0.0,destroy_random_route,repair_regret2,1.0
136,5295889139053.197,5295889139053.197,4493932149976.395,177791188730.89124,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
137,5295889139053.197,5295889139053.197,4493932149976.395,177435606353.42944,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
138,5295889139127.597,5295889139127.597,4493932149976.395,177080735140.7226,1.0,0.0,destroy_shaw_stores,repair_random,1.0
139,5302820194055.597,5302820194055.597,4493932149976.395,176726573670.44116,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
140,5295889139127.597,5295889139127.597,4493932149976.395,176373120523.10028,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
141,5295889139127.597,5295889139127.597,4493932149976.395,176020374282.05408,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
142,5295889139127.597,5295889139127.597,4493932149976.395,175668333533.48996,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
143,5295889139127.597,5295889139127.597,4493932149976.395,175316996866.42297,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
144,5295889139127.597,5295889139127.597,4493932149976.395,174966362872.69012,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
145,5295889139103.797,5295889139103.797,4493932149976.395,174616430146.94473,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
146,5295889139103.797,5295889139103.797,4493932149976.395,174267197286.65085,1.0,0.0,destroy_random_period,repair_regret2,1.0
147,5295889139103.797,5295889139103.797,4493932149976.395,173918662892.07755,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
148,5295889139103.797,5295889139103.797,4493932149976.395,173570825566.2934,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
149,5302820194031.797,5302820194031.797,4493932149976.395,173223683915.1608,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
150,5302820194031.797,5302820194031.797,4493932149976.395,172877236547.33047,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
151,5302820193901.497,5302820193901.497,4493932149976.395,172531482074.2358,1.0,0.0,destroy_random_route,repair_greedy,1.0
152,5302820193971.598,5302820193971.598,4493932149976.395,172186419110.08734,1.0,0.0,destroy_random_period,repair_random,1.0
153,5295889139043.598,5295889139043.598,4493932149976.395,171842046271.86716,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
154,5295889139043.598,5295889139043.598,4493932149976.395,171498362179.32343,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
155,5314803265767.797,5314803265767.797,4493932149976.395,171155365454.96478,1.0,0.0,destroy_random_route,repair_greedy,1.0
156,5300557712671.497,5300557712671.497,4493932149976.395,170813054724.05484,1.0,0.0,destroy_random_period,repair_random,1.0
157,5300557712751.196,5300557712751.196,4493932149976.395,170471428614.60672,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
158,5306413095322.196,5306413095322.196,4493932149976.395,170130485757.3775,1.0,0.0,destroy_random_delivery,repair_random,1.0
159,5306413095326.8955,5306413095326.8955,4493932149976.395,169790224785.86273,1.0,0.0,destroy_shaw_stores,repair_random,1.0
160,5305734773521.8955,5305734773521.8955,4493932149976.395,169450644336.29102,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
161,5305734773521.8955,5305734773521.8955,4493932149976.395,169111743047.61844,1.0,0.0,destroy_random_delivery,repair_random,1.0
162,5311781447019.096,5311781447019.096,4493932149976.395,168773519561.5232,1.0,0.0,destroy_random_route,repair_greedy,1.0
163,5311781447019.096,5311781447019.096,4493932149976.395,168435972522.40015,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
164,5312684310283.996,5312684310283.996,4493932149976.395,168099100577.35535,1.0,0.0,destroy_worst_delivery,repair_random,1.0
165,5312684310204.297,5312684310204.297,4493932149976.395,167762902376.20062,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
166,5318322070521.497,5318322070521.497,4493932149976.395,167427376571.4482,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
167,5318322070633.297,5318322070633.297,4493932149976.395,167092521818.30533,1.0,0.0,destroy_random_delivery,repair_random,1.0
168,5318322070507.697,5318322070507.697,4493932149976.395,166758336774.66873,1.0,0.0,destroy_random_route,repair_regret2,1.0
169,5295889139196.396,5295889139196.396,4493932149976.395,166424820101.1194,1.0,0.0,destroy_worst_delivery,repair_random,1.0
170,5295889139116.697,5295889139116.697,4493932149976.395,166091970460.91714,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
171,5295889139186.397,5295889139186.397,4493932149976.395,165759786519.9953,1.0,0.0,destroy_random_delivery,repair_random,1.0
172,5295889139186.397,5295889139186.397,4493932149976.395,165428266946.95532,1.0,0.0,destroy_random_period,repair_regret2,1.0
173,5323285291490.298,5323285291490.298,4493932149976.395,165097410413.0614,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
174,5323285291490.298,5323285291490.298,4493932149976.395,164767215592.2353,1.0,0.0,destroy_random_period,repair_greedy,1.0
175,5318322070497.697,5318322070497.697,4493932149976.395,164437681161.0508,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
176,5312459768664.697,5312459768664.697,4493932149976.395,164108805798.7287,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
177,5320658648184.697,5320658648184.697,4493932149976.395,163780588187.13126,1.0,0.0,destroy_random_period,repair_greedy,1.0
178,5320658648184.697,5320658648184.697,4493932149976.395,163453027010.757,1.0,0.0,destroy_random_period,repair_regret2,1.0
179,5320658648184.697,5320658648184.697,4493932149976.395,163126120956.73547,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
180,5320658648184.697,5320658648184.697,4493932149976.395,162799868714.822,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
181,5306413095004.897,5306413095004.897,4493932149976.395,162474268977.39233,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
182,5316348476943.897,5316348476943.897,4493932149976.395,162149320439.43756,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
183,5316348476943.897,5316348476943.897,4493932149976.395,161825021798.5587,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
184,5300775334701.496,5300775334701.496,4493932149976.395,161501371754.96158,1.0,0.0,destroy_worst_delivery,repair_random,1.0
185,5300775334701.496,5300775334701.496,4493932149976.395,161178369011.45166,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
186,5323279531941.597,5323279531941.597,4493932149976.395,160856012273.42874,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
187,5309425927337.696,5309425927337.696,4493932149976.395,160534300248.8819,1.0,0.0,destroy_random_period,repair_random,1.0
188,5309425927337.696,5309425927337.696,4493932149976.395,160213231648.38412,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
189,5309425927491.795,5309425927491.795,4493932149976.395,159892805185.08734,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
190,5309425927491.795,5309425927491.795,4493932149976.395,159573019574.71716,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
191,5309425927567.096,5309425927567.096,4493932149976.395,159253873535.56772,1.0,0.0,destroy_random_route,repair_random,1.0
192,5314385365849.997,5314385365849.997,4493932149976.395,158935365788.49658,1.0,0.0,destroy_random_route,repair_greedy,1.0
193,5314385365849.997,5314385365849.997,4493932149976.395,158617495056.9196,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
194,5306413095032.997,5306413095032.997,4493932149976.395,158300260066.80576,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
195,5312324546965.098,5312324546965.098,4493932149976.395,157983659546.67215,1.0,0.0,destroy_random_route,repair_regret2,1.0
196,5312324547035.197,5312324547035.197,4493932149976.395,157667692227.5788,1.0,0.0,destroy_random_period,repair_random,1.0
197,5308968168835.197,5308968168835.197,4493932149976.395,157352356843.12363,1.0,0.0,destroy_random_route,repair_greedy,1.0
198,5308968168904.896,5308968168904.896,4493932149976.395,157037652129.43738,1.0,0.0,destroy_random_period,repair_random,1.0
199,5308968168904.896,5308968168904.896,4493932149976.395,156723576825.1785,1.0,0.0,destroy_random_route,repair_regret2,1.0
200,5300886788589.597,5300886788589.597,4493932149976.395,156410129671.52814,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
201,5300886788589.597,5300886788589.597,4493932149976.395,156097309412.1851,1.0,0.0,destroy_random_period,repair_random,1.0
202,5300886788589.597,5300886788589.597,4493932149976.395,155785114793.36072,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
203,5300886788589.597,5300886788589.597,4493932149976.395,155473544563.774,1.0,0.0,destroy_random_period,repair_greedy,1.0
204,5300886788589.597,5300886788589.597,4493932149976.395,155162597474.64642,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
205,5300875564794.196,5300875564794.196,4493932149976.395,154852272279.69714,1.0,0.0,destroy_worst_delivery,repair_random,1.0
206,5300875564794.196,5300875564794.196,4493932149976.395,154542567735.13776,1.0,0.0,destroy_random_delivery,repair_random,1.0
207,5294295861003.196,5294295861003.196,4493932149976.395,154233482599.66748,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
208,5294295861003.196,5294295861003.196,4493932149976.395,153925015634.46814,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
209,5294295861003.196,5294295861003.196,4493932149976.395,153617165603.1992,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
210,5304819817044.597,5304819817044.597,4493932149976.395,153309931271.9928,1.0,0.0,destroy_random_route,repair_greedy,1.0
211,5300775334882.696,5300775334882.696,4493932149976.395,153003311409.44882,1.0,0.0,destroy_worst_delivery,repair_random,1.0
212,5300775334812.997,5300775334812.997,4493932149976.395,152697304786.6299,1.0,0.0,destroy_random_period,repair_regret2,1.0
213,5300775334659.396,5300775334659.396,4493932149976.395,152391910177.05664,1.0,0.0,destroy_random_route,repair_regret2,1.0
214,5300775334729.096,5300775334729.096,4493932149976.395,152087126356.7025,1.0,0.0,destroy_worst_delivery,repair_random,1.0
215,5300775334729.096,5300775334729.096,4493932149976.395,151782952103.9891,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
216,5300775334729.096,5300775334729.096,4493932149976.395,151479386199.78113,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
217,5300775334963.796,5300775334963.796,4493932149976.395,151176427427.38156,1.0,0.0,destroy_random_route,repair_random,1.0
218,5300775334963.796,5300775334963.796,4493932149976.395,150874074572.5268,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
219,5300775335043.495,5300775335043.495,4493932149976.395,150572326423.38174,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
220,5300775335043.495,5300775335043.495,4493932149976.395,150271181770.53497,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
221,5300775334808.796,5300775334808.796,4493932149976.395,149970639406.9939,1.0,0.0,destroy_random_route,repair_regret2,1.0
222,5300775334958.194,5300775334958.194,4493932149976.395,149670698128.1799,1.0,0.0,destroy_random_delivery,repair_random,1.0
